url,description,same_package,source_class_inner,target_class_inner,source_file_is_test,target_file_is_test,source_class_static,target_class_static,source_class_exists,target_class_exists
https://github.com/elastic/elasticsearch/commit/8022943c7600bec01ac2ff0b4befd79157cb7813,"Move Method protected parseEntries(parser XContentParser, suggestion Suggestion<E>, entryParser CheckedFunction<XContentParser,E,IOException>) : void from class org.elasticsearch.search.suggest.Suggest.Suggestion to private parseEntries(parser XContentParser, suggestion Suggestion<E>, entryParser CheckedFunction<XContentParser,E,IOException>) : void from class org.elasticsearch.search.suggest.SuggestTests",True,True,False,False,True,True,False,True,True
https://github.com/elastic/elasticsearch/commit/8022943c7600bec01ac2ff0b4befd79157cb7813,"Move Method public declareInnerHitsParseFields(parser ObjectParser<Map<String,Object>,Void>) : void from class org.elasticsearch.search.SearchHit to public declareInnerHitsParseFields(parser ObjectParser<Map<String,Object>,Void>) : void from class org.elasticsearch.search.SearchResponseUtils",True,False,False,False,True,False,False,True,False
https://github.com/elastic/elasticsearch/commit/8022943c7600bec01ac2ff0b4befd79157cb7813,Move Method private parseScore(parser XContentParser) : float from class org.elasticsearch.search.SearchHit to private parseScore(parser XContentParser) : float from class org.elasticsearch.search.SearchResponseUtils,True,False,False,False,True,False,False,True,False
https://github.com/elastic/elasticsearch/commit/8022943c7600bec01ac2ff0b4befd79157cb7813,Move Method private parseSourceBytes(parser XContentParser) : BytesReference from class org.elasticsearch.search.SearchHit to private parseSourceBytes(parser XContentParser) : BytesReference from class org.elasticsearch.search.SearchResponseUtils,True,False,False,False,True,False,False,True,False
https://github.com/elastic/elasticsearch/commit/8022943c7600bec01ac2ff0b4befd79157cb7813,"Move Method private parseFields(parser XContentParser) : Map<String,DocumentField> from class org.elasticsearch.search.SearchHit to private parseFields(parser XContentParser) : Map<String,DocumentField> from class org.elasticsearch.search.SearchResponseUtils",True,False,False,False,True,False,False,True,False
https://github.com/elastic/elasticsearch/commit/8022943c7600bec01ac2ff0b4befd79157cb7813,"Move Method private parseInnerHits(parser XContentParser) : Map<String,SearchHits> from class org.elasticsearch.search.SearchHit to private parseInnerHits(parser XContentParser) : Map<String,SearchHits> from class org.elasticsearch.search.SearchResponseUtils",True,False,False,False,True,False,False,True,False
https://github.com/elastic/elasticsearch/commit/8022943c7600bec01ac2ff0b4befd79157cb7813,"Move Method private parseHighlightFields(parser XContentParser) : Map<String,HighlightField> from class org.elasticsearch.search.SearchHit to private parseHighlightFields(parser XContentParser) : Map<String,HighlightField> from class org.elasticsearch.search.SearchResponseUtils",True,False,False,False,True,False,False,True,False
https://github.com/elastic/elasticsearch/commit/8022943c7600bec01ac2ff0b4befd79157cb7813,Move Method private parseExplanation(parser XContentParser) : Explanation from class org.elasticsearch.search.SearchHit to private parseExplanation(parser XContentParser) : Explanation from class org.elasticsearch.search.SearchResponseUtils,True,False,False,False,True,False,False,True,False
https://github.com/elastic/elasticsearch/commit/8022943c7600bec01ac2ff0b4befd79157cb7813,"Move Method private get(key String, map Map<String,Object>, defaultValue T) : T from class org.elasticsearch.search.SearchHit to private get(key String, map Map<String,Object>, defaultValue T) : T from class org.elasticsearch.search.SearchResponseUtils",True,False,False,False,True,False,False,True,False
https://github.com/elastic/elasticsearch/commit/0cc19f32704cfd168d3d3fa3cb2200c27e3b4c6b,Move Method public getFailureStoreRefreshInterval(settings Settings) : TimeValue from class org.elasticsearch.cluster.metadata.MetadataCreateDataStreamService to public getFailureStoreRefreshInterval(settings Settings) : TimeValue from class org.elasticsearch.cluster.metadata.DataStreamFailureStoreDefinition,True,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/4cca544ccb0c12e9c35cd7f1ba49c65d84456ba0,Move Method public fromXContent(parser XContentParser) : GrantApiKeyRequest from class org.elasticsearch.xpack.security.rest.action.apikey.RestGrantApiKeyAction to public fromXContent(parser XContentParser) : GrantApiKeyRequest from class org.elasticsearch.xpack.security.rest.action.apikey.RestGrantApiKeyAction.RequestTranslator.Default,True,False,True,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/e1d902d33ba3773123d651e2f60b51b0e9e95670,"Move Method private syntheticSourceDelegate(fieldType FieldType, multiFields MultiFields) : KeywordFieldMapper.KeywordFieldType from class org.elasticsearch.index.mapper.TextFieldMapper.Builder to public syntheticSourceDelegate(fieldType FieldType, multiFields MultiFields) : KeywordFieldMapper.KeywordFieldType from class org.elasticsearch.index.mapper.TextFieldMapper.SyntheticSourceHelper",True,True,True,False,False,True,False,True,False
https://github.com/elastic/elasticsearch/commit/a6a29d0946e8344da4847fcd31c60ae0e9f630f3,Move Method public read(in StreamInput) : Retention from class org.elasticsearch.cluster.metadata.DataStreamLifecycle to public read(in StreamInput) : Retention from class org.elasticsearch.cluster.metadata.DataStreamLifecycle.Retention,True,False,True,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/a6a29d0946e8344da4847fcd31c60ae0e9f630f3,Move Method public read(in StreamInput) : Downsampling from class org.elasticsearch.cluster.metadata.DataStreamLifecycle to public read(in StreamInput) : Downsampling from class org.elasticsearch.cluster.metadata.DataStreamLifecycle.Downsampling,True,False,True,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/a6a29d0946e8344da4847fcd31c60ae0e9f630f3,"Move Method public fromXContent(parser XContentParser, context Void) : Round from class org.elasticsearch.cluster.metadata.DataStreamLifecycle to public fromXContent(parser XContentParser, context Void) : Round from class org.elasticsearch.cluster.metadata.DataStreamLifecycle.Downsampling.Round",True,False,True,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/d7e524fcf9835f4b31369dd2cd0ef8da4994c9a3,Move Method private mb(bytes long) : int from class org.elasticsearch.server.cli.MachineDependentHeap.MachineNodeRole to protected mb(bytes long) : int from class org.elasticsearch.server.cli.MachineDependentHeap,True,True,False,False,False,False,False,False,True
https://github.com/elastic/elasticsearch/commit/d7e524fcf9835f4b31369dd2cd0ef8da4994c9a3,"Move Method private mb(bytes long, toLowerMultipleOfMb int) : int from class org.elasticsearch.server.cli.MachineDependentHeap.MachineNodeRole to protected mb(bytes long, toLowerMultipleOfMb int) : int from class org.elasticsearch.server.cli.MachineDependentHeap",True,True,False,False,False,False,False,False,True
https://github.com/elastic/elasticsearch/commit/6ef486519549f37be893b39b7248b49b9518a9d5,"Move Method package dotProduct(a MemorySegment, b MemorySegment, length int) : int from class org.elasticsearch.nativeaccess.jdk.JdkVectorLibrary to package dotProduct(a MemorySegment, b MemorySegment, length int) : int from class org.elasticsearch.nativeaccess.jdk.JdkVectorLibrary.JdkVectorSimilarityFunctions",True,False,True,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/6ef486519549f37be893b39b7248b49b9518a9d5,"Move Method package squareDistance(a MemorySegment, b MemorySegment, length int) : int from class org.elasticsearch.nativeaccess.jdk.JdkVectorLibrary to package squareDistance(a MemorySegment, b MemorySegment, length int) : int from class org.elasticsearch.nativeaccess.jdk.JdkVectorLibrary.JdkVectorSimilarityFunctions",True,False,True,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/6ef486519549f37be893b39b7248b49b9518a9d5,Move Method private dot8Stride() : int from class org.elasticsearch.nativeaccess.jdk.JdkVectorLibrary to private dot8Stride() : int from class org.elasticsearch.nativeaccess.jdk.JdkVectorLibrary.JdkVectorSimilarityFunctions,True,False,True,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/6ef486519549f37be893b39b7248b49b9518a9d5,Move Method private sqr8Stride() : int from class org.elasticsearch.nativeaccess.jdk.JdkVectorLibrary to private sqr8Stride() : int from class org.elasticsearch.nativeaccess.jdk.JdkVectorLibrary.JdkVectorSimilarityFunctions,True,False,True,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/6ef486519549f37be893b39b7248b49b9518a9d5,"Move Method private dot8s(a MemorySegment, b MemorySegment, length int) : int from class org.elasticsearch.nativeaccess.jdk.JdkVectorLibrary to private dot8s(a MemorySegment, b MemorySegment, length int) : int from class org.elasticsearch.nativeaccess.jdk.JdkVectorLibrary.JdkVectorSimilarityFunctions",True,False,True,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/6ef486519549f37be893b39b7248b49b9518a9d5,"Move Method private sqr8s(a MemorySegment, b MemorySegment, length int) : int from class org.elasticsearch.nativeaccess.jdk.JdkVectorLibrary to private sqr8s(a MemorySegment, b MemorySegment, length int) : int from class org.elasticsearch.nativeaccess.jdk.JdkVectorLibrary.JdkVectorSimilarityFunctions",True,False,True,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/cca98af45619d31795b7b3e0f66872e20660a9cc,"Move Method private maskIpAddress(ipAddress BytesRef, subnetMask BytesRef, subnet BytesRef) : void from class org.elasticsearch.search.aggregations.bucket.prefix.IpPrefixAggregator.IpPrefixLeafCollector to private maskIpAddress(ipAddress BytesRef, subnetMask BytesRef, subnet BytesRef) : void from class org.elasticsearch.search.aggregations.bucket.prefix.IpPrefixAggregator",True,True,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/062039b7f4706a0f42eb072067891bc5b2dad4a3,Move Method package rlimitToString(value long) : String from class org.elasticsearch.bootstrap.JNANatives to package rlimitToString(value long) : String from class org.elasticsearch.nativeaccess.PosixNativeAccess,False,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/86652bde14e00b330402b2ed5366c0f3fe27300a,"Move Method private sourceText(query String, line int, column int, length int) : String from class org.elasticsearch.xpack.esql.core.util.SourceUtils to private sourceText(query String, line int, column int, length int) : String from class org.elasticsearch.xpack.esql.core.tree.Source",False,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/86652bde14e00b330402b2ed5366c0f3fe27300a,"Move Method private textOffset(query String, line int, column int) : int from class org.elasticsearch.xpack.esql.core.util.SourceUtils to private textOffset(query String, line int, column int) : int from class org.elasticsearch.xpack.esql.core.tree.Source",False,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/0d96d7c45430c2356100c9d1aa654e4640c7444e,"Move Method private equalsOf(left Expression, right Expression) : Equals from class org.elasticsearch.xpack.esql.optimizer.OptimizerRulesTests to public equalsOf(left Expression, right Expression) : Equals from class org.elasticsearch.xpack.esql.EsqlTestUtils",False,False,False,True,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/0d96d7c45430c2356100c9d1aa654e4640c7444e,"Move Method private lessThanOf(left Expression, right Expression) : LessThan from class org.elasticsearch.xpack.esql.optimizer.OptimizerRulesTests to public lessThanOf(left Expression, right Expression) : LessThan from class org.elasticsearch.xpack.esql.EsqlTestUtils",False,False,False,True,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/0d96d7c45430c2356100c9d1aa654e4640c7444e,"Move Method public greaterThanOf(left Expression, right Expression) : GreaterThan from class org.elasticsearch.xpack.esql.optimizer.OptimizerRulesTests to public greaterThanOf(left Expression, right Expression) : GreaterThan from class org.elasticsearch.xpack.esql.EsqlTestUtils",False,False,False,True,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/0d96d7c45430c2356100c9d1aa654e4640c7444e,"Move Method public notEqualsOf(left Expression, right Expression) : NotEquals from class org.elasticsearch.xpack.esql.optimizer.OptimizerRulesTests to public notEqualsOf(left Expression, right Expression) : NotEquals from class org.elasticsearch.xpack.esql.EsqlTestUtils",False,False,False,True,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/0d96d7c45430c2356100c9d1aa654e4640c7444e,"Move Method public lessThanOrEqualOf(left Expression, right Expression) : LessThanOrEqual from class org.elasticsearch.xpack.esql.optimizer.OptimizerRulesTests to public lessThanOrEqualOf(left Expression, right Expression) : LessThanOrEqual from class org.elasticsearch.xpack.esql.EsqlTestUtils",False,False,False,True,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/0d96d7c45430c2356100c9d1aa654e4640c7444e,"Move Method public greaterThanOrEqualOf(left Expression, right Expression) : GreaterThanOrEqual from class org.elasticsearch.xpack.esql.optimizer.OptimizerRulesTests to public greaterThanOrEqualOf(left Expression, right Expression) : GreaterThanOrEqual from class org.elasticsearch.xpack.esql.EsqlTestUtils",False,False,False,True,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/0d96d7c45430c2356100c9d1aa654e4640c7444e,Move Method private getFieldAttribute() : FieldAttribute from class org.elasticsearch.xpack.esql.optimizer.OptimizerRulesTests to public getFieldAttribute() : FieldAttribute from class org.elasticsearch.xpack.esql.EsqlTestUtils,False,False,False,True,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/3bfecc8d22b3e48aef2b950ca41846dfa0fa0993,"Move Method private mapFromLiteralValue(out PlanStreamOutput, dataType DataType, value Object) : Object from class org.elasticsearch.xpack.esql.io.stream.PlanNamedTypes to private mapFromLiteralValue(out StreamOutput, dataType DataType, value Object) : Object from class org.elasticsearch.xpack.esql.core.expression.Literal",False,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/3bfecc8d22b3e48aef2b950ca41846dfa0fa0993,"Move Method private mapToLiteralValue(in PlanStreamInput, dataType DataType, value Object) : Object from class org.elasticsearch.xpack.esql.io.stream.PlanNamedTypes to private mapToLiteralValue(in StreamInput, dataType DataType, value Object) : Object from class org.elasticsearch.xpack.esql.core.expression.Literal",False,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/3bfecc8d22b3e48aef2b950ca41846dfa0fa0993,"Move Method private longAsWKB(dataType DataType, encoded long) : BytesRef from class org.elasticsearch.xpack.esql.io.stream.PlanNamedTypes to private longAsWKB(dataType DataType, encoded long) : BytesRef from class org.elasticsearch.xpack.esql.core.expression.Literal",False,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/3bfecc8d22b3e48aef2b950ca41846dfa0fa0993,"Move Method private wkbAsLong(dataType DataType, wkb BytesRef) : long from class org.elasticsearch.xpack.esql.io.stream.PlanNamedTypes to private wkbAsLong(dataType DataType, wkb BytesRef) : long from class org.elasticsearch.xpack.esql.core.expression.Literal",False,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/b35f0ed48d0325127bde45b17230218b7686e681,Move Method public fromNameOrAlias(typeName String) : DataType from class org.elasticsearch.xpack.esql.type.EsqlDataTypes to public fromNameOrAlias(typeName String) : DataType from class org.elasticsearch.xpack.esql.core.type.DataType,False,False,False,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/7106fa406e4ddb688ec0daaaa2d5858c40d1e6a0,Move Method private replaceDefaultJavaParserClassCsm() : void from class org.elasticsearch.gradle.internal.release.UpdateVersionsTask to private replaceDefaultJavaParserClassCsm() : void from class org.elasticsearch.gradle.internal.release.AbstractVersionsTask,True,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/7106fa406e4ddb688ec0daaaa2d5858c40d1e6a0,"Move Method package writeOutNewContents(file Path, unit CompilationUnit) : void from class org.elasticsearch.gradle.internal.release.UpdateVersionsTask to package writeOutNewContents(file Path, unit CompilationUnit) : void from class org.elasticsearch.gradle.internal.release.AbstractVersionsTask",True,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/97651dfb9f89cadffa377caba4fd87ebcda075b2,"Move Method package writeAggregate(out PlanStreamOutput, aggregate Aggregate) : void from class org.elasticsearch.xpack.esql.io.stream.PlanNamedTypes to public writeAggregate(out PlanStreamOutput, aggregate Aggregate) : void from class org.elasticsearch.xpack.esql.plan.logical.Aggregate",False,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/822b187af48f9a5560ad365743998315038dad85,Move Method package longestCtor(clazz Class<T>) : Constructor<T> from class org.elasticsearch.xpack.esql.core.tree.NodeSubclassTests to package longestCtor(clazz Class<T>) : Constructor<T> from class org.elasticsearch.xpack.esql.tree.EsqlNodeSubclassTests,False,False,False,True,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/822b187af48f9a5560ad365743998315038dad85,Move Method public subclassesOf(clazz Class<T>) : Set<Class<? extends T>> from class org.elasticsearch.xpack.esql.core.tree.NodeSubclassTests to public subclassesOf(clazz Class<T>) : Set<Class<? extends T>> from class org.elasticsearch.xpack.esql.tree.EsqlNodeSubclassTests,False,False,False,True,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/822b187af48f9a5560ad365743998315038dad85,"Move Method public subclassesOf(clazz Class<T>, classNameFilter Predicate<String>) : Set<Class<? extends T>> from class org.elasticsearch.xpack.esql.core.tree.NodeSubclassTests to public subclassesOf(clazz Class<T>, classNameFilter Predicate<String>) : Set<Class<? extends T>> from class org.elasticsearch.xpack.esql.tree.EsqlNodeSubclassTests",False,False,False,True,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/822b187af48f9a5560ad365743998315038dad85,Move Method private jarStream(path Path) : JarInputStream from class org.elasticsearch.xpack.esql.core.tree.NodeSubclassTests to private jarStream(path Path) : JarInputStream from class org.elasticsearch.xpack.esql.tree.EsqlNodeSubclassTests,False,False,False,True,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/822b187af48f9a5560ad365743998315038dad85,Move Method protected testClassFor(nodeSubclass Class<?>) : Class<?> from class org.elasticsearch.xpack.esql.core.tree.NodeSubclassTests to protected testClassFor(nodeSubclass Class<?>) : Class<?> from class org.elasticsearch.xpack.esql.tree.EsqlNodeSubclassTests,False,False,False,True,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/822b187af48f9a5560ad365743998315038dad85,"Move Method private randomValueOtherThanManyMaxTries(input Predicate<T>, randomSupplier Supplier<T>, maxTries int) : T from class org.elasticsearch.xpack.esql.core.tree.NodeSubclassTests to private randomValueOtherThanManyMaxTries(input Predicate<T>, randomSupplier Supplier<T>, maxTries int) : T from class org.elasticsearch.xpack.esql.tree.EsqlNodeSubclassTests",False,False,False,True,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/822b187af48f9a5560ad365743998315038dad85,"Move Method public randomValueOtherThanMaxTries(input T, randomSupplier Supplier<T>, maxTries int) : T from class org.elasticsearch.xpack.esql.core.tree.NodeSubclassTests to public randomValueOtherThanMaxTries(input T, randomSupplier Supplier<T>, maxTries int) : T from class org.elasticsearch.xpack.esql.tree.EsqlNodeSubclassTests",False,False,False,True,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/5d26c67d22c5ecd9abd635908c8436d6cc85ef29,Move Method package verifyChecksum(in BufferedChecksumStreamInput) : void from class org.elasticsearch.index.translog.Translog to package verifyChecksum(in BufferedChecksumStreamInput) : void from class org.elasticsearch.index.translog.Durability,True,False,False,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/5d26c67d22c5ecd9abd635908c8436d6cc85ef29,"Move Method public readOperations(input StreamInput, source String) : List<Operation> from class org.elasticsearch.index.translog.Translog to public readOperations(input StreamInput, source String) : List<Operation> from class org.elasticsearch.index.translog.Durability",True,False,False,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/5d26c67d22c5ecd9abd635908c8436d6cc85ef29,Move Method public readOperation(in BufferedChecksumStreamInput) : Translog.Operation from class org.elasticsearch.index.translog.Translog to public readOperation(in BufferedChecksumStreamInput) : Translog.Operation from class org.elasticsearch.index.translog.Durability,True,False,False,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/5d26c67d22c5ecd9abd635908c8436d6cc85ef29,"Move Method public writeOperations(outStream StreamOutput, toWrite List<Operation>) : void from class org.elasticsearch.index.translog.Translog to public writeOperations(outStream StreamOutput, toWrite List<Operation>) : void from class org.elasticsearch.index.translog.Durability",True,False,False,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/5d26c67d22c5ecd9abd635908c8436d6cc85ef29,"Move Method private writeOperationsToStreamLegacyFormat(outStream StreamOutput, toWrite List<Operation>) : void from class org.elasticsearch.index.translog.Translog to private writeOperationsToStreamLegacyFormat(outStream StreamOutput, toWrite List<Operation>) : void from class org.elasticsearch.index.translog.Durability",True,False,False,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/5d26c67d22c5ecd9abd635908c8436d6cc85ef29,"Move Method public writeOperationNoSize(out BufferedChecksumStreamOutput, op Translog.Operation) : void from class org.elasticsearch.index.translog.Translog to public writeOperationNoSize(out BufferedChecksumStreamOutput, op Translog.Operation) : void from class org.elasticsearch.index.translog.Durability",True,False,False,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/5d26c67d22c5ecd9abd635908c8436d6cc85ef29,"Move Method public writeOperationWithSize(out BytesStreamOutput, op Translog.Operation) : void from class org.elasticsearch.index.translog.Translog to public writeOperationWithSize(out BytesStreamOutput, op Translog.Operation) : void from class org.elasticsearch.index.translog.Durability",True,False,False,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/5d26c67d22c5ecd9abd635908c8436d6cc85ef29,"Move Method private minGenerationForSeqNo(seqNo long, writer TranslogWriter, readers List<TranslogReader>) : long from class org.elasticsearch.index.translog.Translog to private minGenerationForSeqNo(seqNo long, writer TranslogWriter, readers List<TranslogReader>) : long from class org.elasticsearch.index.translog.Durability",True,False,False,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/5d26c67d22c5ecd9abd635908c8436d6cc85ef29,Move Method package readCheckpoint(location Path) : Checkpoint from class org.elasticsearch.index.translog.Translog to package readCheckpoint(location Path) : Checkpoint from class org.elasticsearch.index.translog.Durability,True,False,False,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/5d26c67d22c5ecd9abd635908c8436d6cc85ef29,"Move Method public readGlobalCheckpoint(location Path, expectedTranslogUUID String) : long from class org.elasticsearch.index.translog.Translog to public readGlobalCheckpoint(location Path, expectedTranslogUUID String) : long from class org.elasticsearch.index.translog.Durability",True,False,False,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/5d26c67d22c5ecd9abd635908c8436d6cc85ef29,"Move Method private readCheckpoint(location Path, expectedTranslogUUID String) : Checkpoint from class org.elasticsearch.index.translog.Translog to private readCheckpoint(location Path, expectedTranslogUUID String) : Checkpoint from class org.elasticsearch.index.translog.Durability",True,False,False,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/5d26c67d22c5ecd9abd635908c8436d6cc85ef29,"Move Method public createEmptyTranslog(location Path, initialGlobalCheckpoint long, shardId ShardId, primaryTerm long) : String from class org.elasticsearch.index.translog.Translog to public createEmptyTranslog(location Path, initialGlobalCheckpoint long, shardId ShardId, primaryTerm long) : String from class org.elasticsearch.index.translog.Durability",True,False,False,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/5d26c67d22c5ecd9abd635908c8436d6cc85ef29,"Move Method package createEmptyTranslog(location Path, initialGlobalCheckpoint long, shardId ShardId, channelFactory ChannelFactory, primaryTerm long) : String from class org.elasticsearch.index.translog.Translog to package createEmptyTranslog(location Path, initialGlobalCheckpoint long, shardId ShardId, channelFactory ChannelFactory, primaryTerm long) : String from class org.elasticsearch.index.translog.Durability",True,False,False,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/5d26c67d22c5ecd9abd635908c8436d6cc85ef29,"Move Method public createEmptyTranslog(location Path, shardId ShardId, initialGlobalCheckpoint long, primaryTerm long, translogUUID String, factory ChannelFactory) : String from class org.elasticsearch.index.translog.Translog to public createEmptyTranslog(location Path, shardId ShardId, initialGlobalCheckpoint long, primaryTerm long, translogUUID String, factory ChannelFactory) : String from class org.elasticsearch.index.translog.Durability",True,False,False,False,False,False,False,True,False
https://github.com/elastic/elasticsearch/commit/f49abb4c2837e51305d61b0c382f0393a28c5f42,"Move Method package valuesToPage(blockFactory BlockFactory, columns List<ColumnInfoImpl>, values List<List<Object>>) : Page from class org.elasticsearch.xpack.esql.action.ResponseValueUtils to package valuesToPage(blockFactory BlockFactory, columns List<ColumnInfoImpl>, values List<List<Object>>) : Page from class org.elasticsearch.xpack.esql.action.EsqlQueryResponseTests",True,False,False,False,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/e8a01bbd9c41ed77239a7b41761d1e58994a034f,"Move Method public temporaryName(inner Expression, outer Expression, suffix int) : String from class org.elasticsearch.xpack.esql.optimizer.rules.SubstituteSurrogates to public temporaryName(inner Expression, outer Expression, suffix int) : String from class org.elasticsearch.xpack.esql.optimizer.LogicalPlanOptimizer",False,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/e8a01bbd9c41ed77239a7b41761d1e58994a034f,"Move Method public rawTemporaryName(inner String, outer String, suffix String) : String from class org.elasticsearch.xpack.esql.optimizer.rules.SubstituteSurrogates to public rawTemporaryName(inner String, outer String, suffix String) : String from class org.elasticsearch.xpack.esql.optimizer.LogicalPlanOptimizer",False,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/e8a01bbd9c41ed77239a7b41761d1e58994a034f,Move Method package toString(ex Expression) : String from class org.elasticsearch.xpack.esql.optimizer.rules.SubstituteSurrogates to package toString(ex Expression) : String from class org.elasticsearch.xpack.esql.optimizer.LogicalPlanOptimizer,False,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/e8a01bbd9c41ed77239a7b41761d1e58994a034f,Move Method package extractString(ex Expression) : String from class org.elasticsearch.xpack.esql.optimizer.rules.SubstituteSurrogates to package extractString(ex Expression) : String from class org.elasticsearch.xpack.esql.optimizer.LogicalPlanOptimizer,False,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/e8a01bbd9c41ed77239a7b41761d1e58994a034f,Move Method package limitToString(string String) : String from class org.elasticsearch.xpack.esql.optimizer.rules.SubstituteSurrogates to package limitToString(string String) : String from class org.elasticsearch.xpack.esql.optimizer.LogicalPlanOptimizer,False,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/e8a01bbd9c41ed77239a7b41761d1e58994a034f,"Move Method package referenceAttribute(name String, type DataType) : ReferenceAttribute from class org.elasticsearch.xpack.esql.parser.AbstractStatementParserTests to public referenceAttribute(name String, type DataType) : ReferenceAttribute from class org.elasticsearch.xpack.esql.EsqlTestUtils",False,False,False,True,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/9916aa9f957731c4bac944612bbc6b2485ae3447,Move Method private supportingEsSourceOptions(version TransportVersion) : boolean from class org.elasticsearch.xpack.esql.io.stream.PlanNamedTypes to private supportingEsSourceOptions(version TransportVersion) : boolean from class org.elasticsearch.xpack.esql.plan.logical.EsRelation,False,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/10b51179f97e493d38f3e81b71a429188df74ec9,Move Method public randomLiteral(type DataType) : Literal from class org.elasticsearch.xpack.esql.expression.function.AbstractFunctionTestCase to public randomLiteral(type DataType) : Literal from class org.elasticsearch.xpack.esql.EsqlTestUtils,False,False,False,True,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/10b51179f97e493d38f3e81b71a429188df74ec9,Move Method package randomVersion() : Version from class org.elasticsearch.xpack.esql.expression.function.AbstractFunctionTestCase to package randomVersion() : Version from class org.elasticsearch.xpack.esql.EsqlTestUtils,False,False,False,True,True,False,False,True,True
https://github.com/elastic/elasticsearch/commit/68b7b7f7fb520056ec9fcbbe5b6b66bce51027d2,Move Method public readIndexMode(in StreamInput) : IndexMode from class org.elasticsearch.xpack.esql.io.stream.PlanNamedTypes to public readIndexMode(in StreamInput) : IndexMode from class org.elasticsearch.xpack.esql.plan.logical.EsRelation,False,False,False,False,False,False,False,True,True
https://github.com/elastic/elasticsearch/commit/68b7b7f7fb520056ec9fcbbe5b6b66bce51027d2,"Move Method public writeIndexMode(out StreamOutput, indexMode IndexMode) : void from class org.elasticsearch.xpack.esql.io.stream.PlanNamedTypes to public writeIndexMode(out StreamOutput, indexMode IndexMode) : void from class org.elasticsearch.xpack.esql.plan.logical.EsRelation",False,False,False,False,False,False,False,True,True
